년월,전입시도명,전출시도명,총인구수,남성인구수,여성인구수,0대 남성,10대 남성,20대 남성,30대 남성,40대 남성,50대 남성,60대 남성,70대 남성,80대 남성,90대 남성,100대 남성,0대 여성,10대 여성,20대 여성,30대 여성,40대 여성,50대 여성,60대 여성,70대 여성,80대 여성,90대 여성,100대 여성
202301,전라북도,경기도,1285,696,589,65,80,165,96,109,100,56,14,8,3,0,32,59,137,89,94,68,64,20,21,4,1
202301,전라북도,강원도,127,67,60,4,5,26,11,6,10,4,1,0,0,0,5,4,21,10,5,10,2,2,1,0,0
202301,전라북도,충청북도,186,88,98,9,4,27,13,17,7,7,2,2,0,0,11,6,31,19,10,9,7,2,3,0,0
202301,전라북도,충청남도,468,255,213,13,24,75,45,36,33,23,5,0,1,0,18,25,60,34,21,22,25,2,5,1,0
202301,전라북도,전라북도,11831,6104,5727,538,622,1288,1036,937,835,583,179,78,8,0,480,515,1218,1045,836,696,521,192,173,49,2
202301,전라북도,전라남도,477,258,219,16,34,80,25,34,36,22,6,3,2,0,12,27,66,29,29,33,13,4,5,1,0
202301,전라북도,경상북도,127,84,43,6,10,27,12,9,12,8,0,0,0,0,1,4,7,10,10,5,5,0,1,0,0
202301,전라북도,경상남도,198,93,105,2,8,30,13,17,14,6,2,1,0,0,11,7,27,17,13,13,14,1,2,0,0
202301,전라북도,제주특별자치도,129,57,72,1,7,13,9,11,12,3,1,0,0,0,2,4,14,6,10,12,22,2,0,0,0
202301,전라남도,서울특별시,872,471,401,19,26,109,83,66,73,75,17,3,0,0,20,25,143,55,41,55,33,17,8,4,0
202301,전라남도,부산광역시,235,121,114,9,4,40,17,17,17,13,4,0,0,0,5,6,38,15,13,12,16,6,3,0,0
202301,전라남도,대구광역시,93,52,41,2,4,24,8,7,3,2,2,0,0,0,3,1,12,9,6,4,3,1,2,0,0
202301,전라남도,인천광역시,210,115,95,6,9,29,15,16,14,23,2,1,0,0,6,7,25,11,13,16,13,3,1,0,0
202301,전라남도,광주광역시,2655,1339,1316,56,102,354,230,222,189,149,28,7,2,0,63,83,371,241,160,176,116,55,38,12,1
202301,전라남도,대전광역시,114,66,48,2,5,19,20,7,9,4,0,0,0,0,3,3,24,5,6,5,2,0,0,0,0
202301,전라남도,울산광역시,53,32,21,1,2,9,5,6,6,2,1,0,0,0,3,1,2,9,1,2,1,0,2,0,0
202301,전라남도,세종특별자치시,51,24,27,1,0,5,4,4,6,2,2,0,0,0,3,3,6,6,3,3,1,0,2,0,0
202301,전라남도,경기도,1040,564,476,29,48,137,85,68,94,79,21,2,1,0,42,45,98,49,65,75,44,26,25,7,0
202301,전라남도,강원도,115,62,53,3,6,17,12,9,9,6,0,0,0,0,5,6,13,6,10,6,6,1,0,0,0
202301,전라남도,충청북도,125,65,60,7,11,15,9,9,10,3,0,1,0,0,4,9,10,15,10,7,1,4,0,0,0
202301,전라남도,충청남도,228,125,103,5,9,38,25,24,9,10,4,1,0,0,9,10,32,9,20,13,5,2,2,1,0
202301,전라남도,전라북도,452,246,206,9,17,93,31,34,37,19,4,2,0,0,6,23,78,25,19,18,21,5,10,1,0
202301,전라남도,전라남도,9615,5002,4613,391,507,951,854,790,815,516,140,35,3,0,403,454,812,783,718,668,452,146,143,32,2
202301,전라남도,경상북도,198,105,93,6,18,30,12,18,16,5,0,0,0,0,16,6,23,13,18,14,1,1,0,1,0
202301,전라남도,경상남도,397,216,181,14,15,50,42,39,41,12,2,1,0,0,19,18,43,31,18,28,13,7,3,1,0
202301,전라남도,제주특별자치도,129,78,51,4,15,13,7,15,13,7,2,1,1,0,3,4,12,10,6,6,9,1,0,0,0
202301,경상북도,서울특별시,986,512,474,20,39,175,88,58,58,57,13,2,2,0,15,29,168,68,50,49,52,22,19,2,0
202301,경상북도,부산광역시,785,424,361,13,31,174,64,48,46,36,10,1,1,0,19,21,133,55,42,40,28,13,6,4,0
202301,경상북도,대구광역시,3252,1802,1450,52,121,560,324,209,257,208,49,21,1,0,56,101,445,215,170,208,142,48,54,10,1
202301,경상북도,인천광역시,275,164,111,10,16,50,27,19,25,11,4,1,1,0,8,6,36,21,10,15,8,2,4,1,0
202301,경상북도,광주광역시,77,48,29,5,3,20,10,5,1,4,0,0,0,0,1,5,12,4,5,2,0,0,0,0,0
202301,경상북도,대전광역시,270,145,125,1,13,61,33,10,12,14,1,0,0,0,7,4,63,20,11,10,8,0,2,0,0
202301,경상북도,울산광역시,612,336,276,8,36,108,44,46,34,47,10,3,0,0,9,18,76,37,44,38,29,6,15,3,1
202301,경상북도,세종특별자치시,60,33,27,1,5,4,5,8,5,3,1,1,0,0,1,2,7,2,3,5,5,1,1,0,0
202301,경상북도,경기도,1341,751,590,43,83,219,127,103,105,59,5,6,1,0,36,62,146,102,91,62,50,20,15,6,0
202301,경상북도,강원도,272,164,108,4,22,46,26,23,21,18,3,0,1,0,4,15,28,16,17,14,5,3,5,1,0
202301,경상북도,충청북도,354,184,170,12,18,53,30,30,22,9,7,3,0,0,12,17,55,31,21,16,12,1,4,1,0
202301,경상북도,충청남도,303,177,126,8,14,49,35,31,16,17,5,1,1,0,15,10,28,23,18,12,12,2,5,1,0
202301,경상북도,전라북도,126,63,63,4,7,22,9,6,11,4,0,0,0,0,7,3,20,10,10,6,5,1,0,1,0
202301,경상북도,전라남도,139,89,50,1,6,27,20,14,18,0,2,1,0,0,4,4,15,6,9,7,1,2,2,0,0
202301,경상북도,경상북도,12867,6786,6081,531,640,1467,1332,1001,910,678,164,54,9,0,457,517,1289,1028,937,783,595,204,205,63,3
202301,경상북도,경상남도,815,478,337,22,52,160,74,70,47,39,9,5,0,0,13,32,100,50,47,44,32,10,7,2,0
202301,경상북도,제주특별자치도,125,70,55,5,7,19,9,9,9,11,1,0,0,0,7,3,12,13,7,5,6,2,0,0,0
202301,경상남도,서울특별시,1021,525,496,15,53,191,110,52,41,35,20,8,0,0,14,32,207,79,38,49,37,22,15,3,0
202301,경상남도,부산광역시,3589,1888,1701,95,132,557,389,252,214,169,58,22,0,0,64,100,529,317,215,173,162,73,51,15,2
202301,경상남도,대구광역시,691,369,322,14,25,131,67,57,33,31,8,3,0,0,12,24,123,52,34,35,27,4,11,0,0
202301,경상남도,인천광역시,278,172,106,13,16,40,30,33,27,8,5,0,0,0,5,7,35,21,11,12,10,3,2,0,0
202301,경상남도,광주광역시,114,54,60,3,4,24,11,6,4,2,0,0,0,0,4,9,21,12,6,5,1,0,2,0,0
202301,경상남도,대전광역시,175,86,89,6,5,26,22,9,14,4,0,0,0,0,5,4,33,18,10,10,4,1,4,0,0
202301,경상남도,울산광역시,602,346,256,10,25,110,58,58,41,37,4,3,0,0,10,18,77,38,36,35,21,6,15,0,0
202301,경상남도,세종특별자치시,59,32,27,1,4,10,1,8,5,1,0,2,0,0,2,6,3,2,7,3,3,0,1,0,0
202301,경상남도,경기도,1208,671,537,40,63,178,126,106,97,45,9,5,2,0,47,67,122,87,66,61,43,26,15,3,0
202301,경상남도,강원도,183,108,75,3,14,32,20,21,14,2,2,0,0,0,6,5,19,14,13,7,7,1,2,1,0
202301,경상남도,충청북도,184,104,80,5,6,36,19,16,19,3,0,0,0,0,8,5,24,13,10,11,7,0,2,0,0
202301,경상남도,충청남도,371,198,173,17,19,41,48,28,26,13,3,3,0,0,19,20,41,33,29,20,7,2,1,1,0
202301,경상남도,전라북도,203,100,103,4,7,23,22,17,17,9,1,0,0,0,7,9,26,15,21,10,10,1,2,2,0
202301,경상남도,전라남도,303,175,128,12,19,39,25,38,28,10,1,3,0,0,10,15,34,16,15,23,10,4,1,0,0
202301,경상남도,경상북도,790,454,336,23,50,161,76,53,53,25,10,3,0,0,14,18,121,53,46,30,30,10,7,7,0
202301,경상남도,경상남도,16186,8479,7707,610,817,1767,1642,1340,1212,761,262,59,9,0,536,740,1597,1335,1235,980,743,271,222,47,1
202301,경상남도,제주특별자치도,190,101,89,10,11,18,19,15,16,8,4,0,0,0,12,10,18,18,11,12,4,2,2,0,0
202301,제주특별자치도,서울특별시,774,370,404,31,36,84,66,64,60,20,6,3,0,0,30,39,93,77,79,43,20,12,11,0,0
202301,제주특별자치도,부산광역시,208,101,107,5,3,40,16,17,14,3,2,1,0,0,3,9,38,19,17,9,6,4,2,0,0
202301,제주특별자치도,대구광역시,88,42,46,3,5,9,9,10,6,0,0,0,0,0,6,3,14,7,8,5,3,0,0,0,0
202301,제주특별자치도,인천광역시,213,118,95,10,14,20,18,25,14,12,5,0,0,0,6,12,28,22,11,6,7,2,1,0,0
202301,제주특별자치도,광주광역시,84,39,45,2,3,12,3,6,8,3,1,1,0,0,3,6,16,3,11,5,1,0,0,0,0
202301,제주특별자치도,대전광역시,72,41,31,5,6,13,5,5,3,4,0,0,0,0,1,2,9,11,1,3,3,0,1,0,0
202301,제주특별자치도,울산광역시,49,27,22,2,2,7,5,5,3,3,0,0,0,0,2,2,6,3,3,4,1,1,0,0,0
202301,제주특별자치도,세종특별자치시,46,22,24,1,1,6,1,9,4,0,0,0,0,0,3,7,2,1,11,0,0,0,0,0,0
202301,제주특별자치도,경기도,873,464,409,61,56,71,71,85,76,37,5,2,0,0,52,40,86,65,90,42,19,15,0,0,0
202301,제주특별자치도,강원도,60,33,27,2,5,7,3,9,5,2,0,0,0,0,4,3,4,6,4,3,2,0,0,1,0
202301,제주특별자치도,충청북도,95,40,55,0,8,8,8,6,5,5,0,0,0,0,6,5,11,8,10,5,9,0,1,0,0
202301,제주특별자치도,충청남도,105,50,55,5,6,6,12,10,7,3,1,0,0,0,4,10,10,10,8,4,3,5,1,0,0
202301,제주특별자치도,전라북도,111,58,53,6,6,12,14,11,6,2,1,0,0,0,3,6,12,11,6,8,6,1,0,0,0
202301,제주특별자치도,전라남도,85,36,49,2,5,9,6,3,7,3,1,0,0,0,3,7,8,7,9,8,4,1,1,1,0
202301,제주특별자치도,경상북도,98,53,45,6,12,15,4,8,6,2,0,0,0,0,3,6,11,6,8,8,2,1,0,0,0
202301,제주특별자치도,경상남도,202,114,88,9,7,31,18,19,18,10,1,1,0,0,5,5,22,15,15,16,8,1,0,1,0
202301,제주특별자치도,제주특별자치도,5052,2567,2485,278,293,396,509,461,343,210,57,18,2,0,258,259,441,473,446,323,154,72,39,20,0
202302,서울특별시,서울특별시,73973,35586,38387,2996,3068,8469,8455,5479,3779,2209,835,269,27,0,2774,3117,10999,8406,5549,3593,2267,984,565,128,5
202302,서울특별시,부산광역시,2772,1339,1433,49,179,713,195,96,64,33,10,0,0,0,51,280,692,175,121,65,36,8,3,2,0
202302,서울특별시,대구광역시,2108,1000,1108,39,149,552,114,77,42,18,5,4,0,0,41,200,613,98,75,48,20,5,7,1,0
202302,서울특별시,인천광역시,3547,1790,1757,91,175,681,371,193,158,94,18,9,0,0,92,190,702,326,174,138,83,32,17,3,0
202302,서울특별시,광주광역시,1476,729,747,18,119,418,87,33,29,17,4,4,0,0,26,121,416,70,44,37,18,6,5,4,0
202302,서울특별시,대전광역시,2040,1019,1021,40,146,569,128,61,50,18,5,2,0,0,43,197,521,121,60,39,30,6,4,0,0
202302,서울특별시,울산광역시,916,431,485,6,68,250,46,29,16,12,4,0,0,0,18,82,281,50,25,17,10,1,1,0,0
202302,서울특별시,세종특별자치시,703,341,362,20,50,130,53,34,43,8,2,1,0,0,25,77,126,54,37,29,10,2,2,0,0
202302,서울특별시,경기도,24468,12184,12284,832,1235,4045,2419,1629,1065,610,248,87,13,1,820,1338,4266,2146,1619,904,659,289,191,51,1
202302,서울특별시,강원도,2248,1063,1185,42,131,508,151,93,63,52,18,4,1,0,45,201,524,142,93,73,68,27,10,2,0
202302,서울특별시,충청북도,1684,812,872,26,97,441,108,48,54,31,5,2,0,0,36,140,431,107,64,39,35,7,11,2,0
202302,서울특별시,충청남도,2340,1139,1201,43,153,560,134,100,74,44,22,8,1,0,43,220,606,119,74,64,47,14,8,6,0
202302,서울특별시,전라북도,1656,809,847,45,85,422,108,53,48,33,8,6,1,0,31,147,436,83,50,35,33,14,15,3,0
202302,서울특별시,전라남도,1510,718,792,44,116,349,73,53,36,34,6,5,2,0,50,133,366,70,73,38,26,13,16,7,0
202302,서울특별시,경상북도,2037,965,1072,37,145,491,131,58,51,35,10,6,1,0,35,182,573,84,65,55,48,20,9,1,0
202302,서울특별시,경상남도,2421,1127,1294,34,153,651,130,68,42,36,6,7,0,0,43,304,667,106,73,50,29,14,8,0,0
202302,서울특별시,제주특별자치도,1119,538,581,42,86,220,67,56,43,20,4,0,0,0,33,87,231,85,78,41,15,9,2,0,0
202302,부산광역시,서울특별시,1505,761,744,43,64,298,168,86,59,24,16,3,0,0,38,45,306,150,81,51,51,13,7,2,0
202302,부산광역시,부산광역시,26523,12919,13604,1268,1058,2799,2661,2043,1462,1056,401,163,7,1,1121,1070,3395,2590,2048,1407,1107,504,292,68,2
202302,부산광역시,대구광역시,743,382,361,17,38,206,54,32,21,13,1,0,0,0,16,47,189,51,25,16,6,6,3,2,0
202302,부산광역시,인천광역시,279,168,111,15,11,62,34,24,13,9,0,0,0,0,10,8,33,25,16,4,10,5,0,0,0
202302,부산광역시,광주광역시,178,97,81,8,12,46,14,10,4,2,0,1,0,0,8,11,39,7,7,5,2,1,1,0,0
202302,부산광역시,대전광역시,241,148,93,9,13,63,32,13,9,6,0,3,0,0,6,13,36,17,10,3,6,1,1,0,0
202302,부산광역시,울산광역시,1326,658,668,34,68,322,91,67,35,27,8,6,0,0,22,128,306,64,55,41,23,14,11,4,0
202302,부산광역시,세종특별자치시,89,46,43,8,4,13,8,8,5,0,0,0,0,0,7,5,8,8,7,4,3,1,0,0,0
202302,부산광역시,경기도,1265,687,578,52,60,251,121,89,66,34,8,6,0,0,49,68,169,107,82,42,35,13,11,2,0
202302,부산광역시,강원도,239,125,114,11,16,56,14,9,12,4,2,0,1,0,9,22,37,20,14,7,3,1,1,0,0
202302,부산광역시,충청북도,214,109,105,9,12,54,17,7,5,3,2,0,0,0,4,16,46,17,8,7,5,0,2,0,0
202302,부산광역시,충청남도,233,135,98,10,12,41,23,21,17,7,4,0,0,0,10,10,34,22,10,8,4,0,0,0,0
202302,부산광역시,전라북도,195,97,98,3,10,45,18,9,4,8,0,0,0,0,6,11,35,21,2,14,6,1,2,0,0
202302,부산광역시,전라남도,388,206,182,22,21,77,33,19,19,8,7,0,0,0,12,28,65,22,25,15,6,3,5,1,0
202302,부산광역시,경상북도,1350,649,701,46,54,335,81,54,31,33,11,4,0,0,36,115,329,71,52,33,35,15,14,1,0
202302,부산광역시,경상남도,5759,2893,2866,203,305,1223,450,320,193,116,59,21,3,0,199,431,1159,368,278,176,123,60,63,9,0
202302,부산광역시,제주특별자치도,384,179,205,26,28,55,23,23,13,10,1,0,0,0,13,38,58,35,36,11,6,4,4,0,0
202302,대구광역시,서울특별시,1035,501,534,30,41,205,123,43,36,19,2,2,0,0,39,33,223,116,43,48,14,13,5,0,0
202302,대구광역시,부산광역시,571,300,271,14,19,142,63,32,18,6,5,1,0,0,12,32,129,44,16,14,11,9,4,0,0
202302,대구광역시,대구광역시,16972,8319,8653,925,835,1614,1707,1485,941,531,185,84,12,0,856,807,1905,1578,1499,906,575,290,196,41,0
202302,대구광역시,인천광역시,151,84,67,13,6,34,17,9,2,2,1,0,0,0,5,2,32,14,6,2,4,1,1,0,0
202302,대구광역시,광주광역시,102,51,51,9,8,14,11,5,3,1,0,0,0,0,6,8,18,7,9,2,1,0,0,0,0
202302,대구광역시,대전광역시,215,128,87,8,5,54,24,13,11,6,5,1,1,0,11,4,34,21,7,8,0,2,0,0,0
202302,대구광역시,울산광역시,368,182,186,14,19,80,31,19,10,7,1,1,0,0,18,36,74,22,19,13,1,2,0,1,0
202302,대구광역시,세종특별자치시,77,41,36,7,4,11,6,9,1,2,0,1,0,0,6,7,4,9,6,2,0,2,0,0,0
202302,대구광역시,경기도,1056,580,476,65,43,193,116,94,35,20,10,4,0,0,47,53,127,88,65,37,38,9,10,2,0
202302,대구광역시,강원도,221,99,122,14,8,32,19,11,10,4,0,1,0,0,14,21,33,18,18,9,5,1,2,1,0
202302,대구광역시,충청북도,195,105,90,12,5,47,18,9,12,2,0,0,0,0,10,11,40,14,12,3,0,0,0,0,0
202302,대구광역시,충청남도,209,117,92,10,7,38,25,16,13,5,1,1,1,0,9,15,25,17,14,6,4,2,0,0,0
202302,대구광역시,전라북도,120,67,53,13,1,27,11,9,4,2,0,0,0,0,11,6,16,7,9,1,2,1,0,0,0
202302,대구광역시,전라남도,88,46,42,2,6,18,10,5,3,0,1,0,1,0,3,4,16,6,5,6,1,0,0,1,0
202302,대구광역시,경상북도,4363,2197,2166,195,182,753,405,270,196,140,35,19,2,0,180,251,748,345,232,148,146,45,55,15,1
202302,대구광역시,경상남도,1087,559,528,45,56,235,76,73,40,24,8,2,0,0,51,102,174,70,56,31,20,11,6,7,0
202302,대구광역시,제주특별자치도,136,63,73,7,8,21,8,11,2,6,0,0,0,0,10,16,14,11,13,3,5,1,0,0,0
202302,인천광역시,서울특별시,4445,2296,2149,185,187,547,572,361,231,139,53,19,2,0,193,131,589,530,282,191,124,57,44,8,0
202302,인천광역시,부산광역시,274,153,121,11,9,63,34,18,13,2,3,0,0,0,10,4,44,29,12,8,10,1,3,0,0
202302,인천광역시,대구광역시,248,144,104,10,10,80,20,12,5,2,4,1,0,0,8,4,44,19,13,9,6,1,0,0,0
202302,인천광역시,인천광역시,21947,11001,10946,1293,1019,1701,2403,1977,1320,885,285,113,5,0,1249,994,1720,2300,1856,1238,890,351,273,73,2
202302,인천광역시,광주광역시,205,100,105,7,5,44,16,13,11,2,0,1,1,0,11,8,41,15,13,4,6,5,2,0,0
202302,인천광역시,대전광역시,294,167,127,6,9,82,31,17,17,4,1,0,0,0,9,16,56,24,7,8,3,1,2,1,0
202302,인천광역시,울산광역시,166,92,74,8,9,42,18,7,1,7,0,0,0,0,8,12,17,12,10,7,6,1,1,0,0
202302,인천광역시,세종특별자치시,126,65,61,10,5,17,9,16,6,2,0,0,0,0,8,11,6,9,14,7,4,1,0,1,0
202302,인천광역시,경기도,7368,3894,3474,454,328,867,920,636,363,226,68,23,9,0,437,314,718,746,531,350,202,69,85,22,0
202302,인천광역시,강원도,542,285,257,18,29,104,52,33,28,15,2,4,0,0,28,34,70,44,32,18,18,7,6,0,0
202302,인천광역시,충청북도,374,207,167,16,13,82,36,27,15,12,6,0,0,0,9,17,61,26,17,12,17,5,2,1,0
202302,인천광역시,충청남도,685,343,342,21,23,125,54,49,42,21,5,3,0,0,42,32,95,54,33,36,26,12,11,1,0
202302,인천광역시,전라북도,342,175,167,10,16,74,27,21,11,10,5,1,0,0,12,31,64,14,21,8,9,1,4,3,0
202302,인천광역시,전라남도,350,177,173,16,17,56,24,27,17,15,2,2,1,0,21,16,64,18,18,12,10,5,7,2,0
202302,인천광역시,경상북도,392,234,158,22,18,103,37,23,13,9,8,1,0,0,9,18,64,23,15,10,10,6,3,0,0
202302,인천광역시,경상남도,380,199,181,13,19,82,36,17,19,6,6,1,0,0,19,19,54,32,22,14,16,2,2,1,0
202302,인천광역시,제주특별자치도,314,169,145,27,26,34,22,30,17,8,4,1,0,0,19,14,26,22,39,7,12,4,2,0,0
202302,광주광역시,서울특별시,821,420,401,23,26,183,63,54,37,23,5,4,2,0,23,26,173,55,41,41,23,9,9,1,0
202302,광주광역시,부산광역시,124,71,53,3,2,33,17,10,5,0,0,1,0,0,2,1,30,8,6,3,3,0,0,0,0
202302,광주광역시,대구광역시,71,46,25,3,7,17,10,6,2,1,0,0,0,0,0,3,7,6,4,3,1,0,0,1,0
202302,광주광역시,인천광역시,152,78,74,4,2,38,15,11,5,3,0,0,0,0,6,7,31,8,10,4,2,3,1,2,0
202302,광주광역시,광주광역시,10317,5131,5186,512,601,1118,945,827,601,343,127,53,2,2,481,563,1217,881,853,515,368,178,100,30,0
202302,광주광역시,대전광역시,154,84,70,9,4,29,22,14,3,2,1,0,0,0,12,3,29,14,7,4,1,0,0,0,0
202302,광주광역시,울산광역시,28,16,12,0,0,13,1,1,0,1,0,0,0,0,0,2,4,0,3,2,0,0,0,1,0
202302,광주광역시,세종특별자치시,75,34,41,2,5,12,8,2,3,2,0,0,0,0,11,3,6,6,7,5,0,3,0,0,0
202302,광주광역시,경기도,791,452,339,44,34,161,89,65,44,13,2,0,0,0,26,33,115,57,54,24,15,9,5,1,0
202302,광주광역시,강원도,104,56,48,7,5,14,13,6,8,3,0,0,0,0,4,12,12,5,9,2,2,2,0,0,0
202302,광주광역시,충청북도,95,48,47,5,3,19,12,5,4,0,0,0,0,0,1,6,15,9,5,4,3,2,1,1,0
202302,광주광역시,충청남도,162,91,71,8,6,40,16,10,4,7,0,0,0,0,8,6,32,7,9,2,6,0,1,0,0
202302,광주광역시,전라북도,680,329,351,16,44,145,51,32,28,10,3,0,0,0,19,47,158,43,37,25,13,5,3,1,0
202302,광주광역시,전라남도,3146,1550,1596,140,139,523,223,174,177,119,35,19,1,0,130,199,511,237,172,160,105,27,39,16,0
202302,광주광역시,경상북도,96,48,48,7,4,16,12,3,3,3,0,0,0,0,7,2,21,6,8,0,1,3,0,0,0
202302,광주광역시,경상남도,178,102,76,13,8,41,18,16,4,1,1,0,0,0,5,14,31,14,5,4,2,1,0,0,0
202302,광주광역시,제주특별자치도,154,77,77,7,7,17,10,11,18,6,1,0,0,0,4,10,7,13,17,10,10,4,2,0,0
202302,대전광역시,서울특별시,1462,788,674,33,65,413,124,66,53,25,7,2,0,0,35,43,291,121,70,62,26,11,12,2,1
202302,대전광역시,부산광역시,307,167,140,11,15,71,36,9,13,7,4,1,0,0,10,12,61,25,17,5,6,3,0,1,0
202302,대전광역시,대구광역시,302,167,135,8,18,80,28,20,8,3,1,1,0,0,5,19,71,17,15,5,1,2,0,0,0
202302,대전광역시,인천광역시,299,194,105,5,25,105,23,16,11,7,0,2,0,0,6,6,53,11,10,9,5,2,2,1,0
202302,대전광역시,광주광역시,223,126,97,15,10,53,28,11,5,3,0,1,0,0,12,7,38,19,9,7,3,0,1,1,0
202302,대전광역시,대전광역시,10949,5456,5493,520,441,1383,1209,773,602,366,111,42,9,0,509,447,1574,1048,717,527,356,166,120,29,0
202302,대전광역시,울산광역시,104,60,44,1,7,32,9,7,3,0,1,0,0,0,5,6,17,8,4,3,1,0,0,0,0
202302,대전광역시,세종특별자치시,823,419,404,53,32,95,84,68,50,25,9,0,3,0,58,43,82,82,56,45,28,6,2,2,0
202302,대전광역시,경기도,1752,992,760,80,100,433,178,99,55,36,6,2,3,0,59,110,264,148,80,44,27,12,13,3,0
202302,대전광역시,강원도,315,167,148,18,21,63,27,16,13,9,0,0,0,0,14,24,49,23,14,13,8,1,1,1,0
202302,대전광역시,충청북도,1027,505,522,36,36,242,82,44,33,21,6,5,0,0,38,83,224,53,48,30,26,9,7,4,0
202302,대전광역시,충청남도,1608,824,784,26,80,404,106,64,74,49,11,9,1,0,34,125,379,79,49,45,40,13,10,9,1
202302,대전광역시,전라북도,584,277,307,20,30,137,41,19,17,6,5,2,0,0,24,53,151,24,22,15,10,2,4,2,0
202302,대전광역시,전라남도,220,115,105,7,18,58,16,8,5,2,0,1,0,0,8,23,43,12,9,3,3,1,3,0,0
202302,대전광역시,경상북도,527,278,249,14,30,153,28,27,15,6,3,1,1,0,14,41,118,30,14,20,7,3,1,1,0
202302,대전광역시,경상남도,335,184,151,5,16,120,23,11,4,4,0,1,0,0,11,25,67,21,10,5,7,2,2,1,0
202302,대전광역시,제주특별자치도,117,67,50,11,5,18,16,7,7,3,0,0,0,0,6,6,21,8,4,4,1,0,0,0,0
202302,울산광역시,서울특별시,428,239,189,9,15,108,57,22,14,9,4,1,0,0,7,6,101,33,13,16,9,3,1,0,0
202302,울산광역시,부산광역시,981,572,409,19,40,281,95,63,35,27,6,6,0,0,19,27,194,58,29,37,18,6,14,7,0
202302,울산광역시,대구광역시,410,240,170,9,18,139,35,18,13,8,0,0,0,0,10,3,95,23,12,11,7,4,4,1,0
202302,울산광역시,인천광역시,81,52,29,4,2,23,10,7,4,1,0,0,1,0,3,0,9,4,7,3,1,0,1,1,0
202302,울산광역시,광주광역시,49,31,18,2,3,14,6,3,2,1,0,0,0,0,0,3,8,1,3,2,1,0,0,0,0
202302,울산광역시,대전광역시,84,44,40,2,2,22,13,2,2,1,0,0,0,0,5,1,15,10,3,1,1,2,1,1,0
202302,울산광역시,울산광역시,5956,3119,2837,321,224,631,715,508,361,262,66,27,4,0,312,223,557,587,450,323,237,87,43,18,0
202302,울산광역시,세종특별자치시,38,25,13,3,3,9,5,3,2,0,0,0,0,0,1,3,1,2,4,2,0,0,0,0,0
202302,울산광역시,경기도,372,214,158,13,16,81,44,30,22,5,3,0,0,0,16,18,49,26,20,13,8,3,4,1,0
202302,울산광역시,강원도,94,58,36,2,1,19,11,8,11,3,2,1,0,0,5,6,2,7,6,3,2,2,3,0,0
202302,울산광역시,충청북도,66,43,23,1,1,24,6,3,5,3,0,0,0,0,0,2,8,3,2,3,2,1,2,0,0
202302,울산광역시,충청남도,147,90,57,3,5,28,27,8,15,3,1,0,0,0,7,6,16,5,9,11,2,0,1,0,0
202302,울산광역시,전라북도,68,39,29,2,4,15,7,5,5,1,0,0,0,0,3,1,8,9,3,3,1,0,1,0,0
202302,울산광역시,전라남도,85,50,35,6,1,18,13,8,3,1,0,0,0,0,4,5,6,6,5,3,3,1,1,1,0
202302,울산광역시,경상북도,700,378,322,26,30,130,66,47,44,25,4,3,3,0,31,23,88,63,38,36,21,8,10,4,0
202302,울산광역시,경상남도,752,426,326,26,29,154,91,43,41,33,5,3,1,0,38,18,106,54,39,32,22,11,5,1,0
202302,울산광역시,제주특별자치도,69,33,36,5,10,8,3,4,2,0,0,1,0,0,3,4,7,8,7,7,0,0,0,0,0
202302,세종특별자치시,서울특별시,614,311,303,32,14,98,67,53,33,11,1,2,0,0,36,25,84,70,42,22,18,1,5,0,0
202302,세종특별자치시,부산광역시,119,51,68,9,3,15,10,9,2,2,1,0,0,0,14,7,16,14,9,1,4,3,0,0,0
202302,세종특별자치시,대구광역시,100,41,59,6,9,8,8,5,2,3,0,0,0,0,5,7,20,8,9,5,4,1,0,0,0
202302,세종특별자치시,인천광역시,146,76,70,14,6,12,14,17,8,3,2,0,0,0,12,11,10,13,14,6,1,2,0,1,0
202302,세종특별자치시,광주광역시,77,41,36,5,2,17,7,5,3,1,0,1,0,0,3,6,12,4,7,2,1,1,0,0,0
202302,세종특별자치시,대전광역시,1081,515,566,58,65,81,121,88,60,28,11,3,0,0,56,63,132,115,98,56,32,7,4,3,0
202302,세종특별자치시,울산광역시,35,16,19,1,2,4,2,2,4,1,0,0,0,0,1,1,7,5,2,1,2,0,0,0,0
202302,세종특별자치시,세종특별자치시,2292,1129,1163,161,110,147,257,229,123,73,22,6,0,1,142,135,160,270,211,108,89,25,21,1,1
202302,세종특별자치시,경기도,775,392,383,54,51,74,73,76,38,18,7,1,0,0,60,39,71,63,81,25,28,12,4,0,0
202302,세종특별자치시,강원도,70,26,44,3,1,3,6,7,4,2,0,0,0,0,4,9,8,10,5,4,0,1,2,1,0
202302,세종특별자치시,충청북도,552,266,286,35,26,47,66,51,26,15,0,0,0,0,35,36,68,60,43,22,16,1,3,2,0
202302,세종특별자치시,충청남도,542,273,269,34,23,59,63,39,32,19,3,1,0,0,30,24,61,70,31,25,18,4,3,3,0
202302,세종특별자치시,전라북도,139,66,73,12,7,15,12,12,6,1,1,0,0,0,11,8,16,14,11,6,5,1,1,0,0
202302,세종특별자치시,전라남도,87,40,47,3,3,10,10,7,4,2,1,0,0,0,8,4,12,9,8,1,3,1,1,0,0
202302,세종특별자치시,경상북도,153,85,68,11,12,23,19,11,4,4,0,1,0,0,11,11,8,13,14,5,4,0,1,1,0
